cumulative_distance,n_game_road_trip,win?
1902,1,0.0
2207,2,1.0
2886,3,0.0
0,0,0.0
0,0,0.0
0,0,1.0
307,1,0.0
0,0,0.0
635,1,0.0
2441,2,1.0
4552,3,0.0
0,0,1.0
0,0,1.0
0,0,0.0
2400,1,0.0
3344,2,1.0
3919,3,0.0
3919,4,0.0
0,0,0.0
0,0,1.0
1493,1,0.0
0,0,0.0
531,1,0.0
1369,2,0.0
2373,3,1.0
0,0,0.0
565,1,0.0
1106,2,0.0
1236,3,1.0
2010,4,0.0
0,0,0.0
0,0,1.0
0,0,0.0
0,0,0.0
0,0,1.0
0,0,1.0
1222,1,0.0
0,0,1.0
0,0,0.0
958,1,0.0
1660,2,0.0
0,0,1.0
1493,1,0.0
3251,2,1.0
4146,3,0.0
5225,4,0.0
0,0,1.0
0,0,1.0
0,0,0.0
0,0,1.0
0,0,0.0
0,0,1.0
328,1,1.0
0,0,0.0
958,1,0.0
0,0,0.0
0,0,1.0
2969,1,0.0
3935,2,1.0
4056,3,0.0
4835,4,0.0
0,0,1.0
0,0,0.0
0,0,1.0
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
0,0,
